horse_name,horse_url,country_of_origin,age,color,sex,import_type,season_stakes,total_stakes,no_123_starts,no_starts_in_10,stable_loc,trainer,owner,current_rating,sos_rating,sire,dam,dam_sire,retired
UTOPIA LIFE(C166),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C166,AUS,6,Brown,Gelding,PP,$0 ,"$4,246,350 ",2-4-4-39,1,Hong Kong(19/09/2018),K L Man,Tam Ho Man,56,61,Wicked Style,Camphor,Tsuimai,FALSE
HARMONY AND RICH(D110),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D110,AUS,5,Bay,Gelding,PP,"$1,368,000 ","$6,393,000 ",4-1-3-17,0,Conghua(25/11/2021),Y S Tsui,Sze-To Kin Sun,102,93,I Am Invincible,Express Power,Snitzel,FALSE
BIZ POWER(B052),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B052,IRE,-1,Bay,Gelding,PP,,"$1,901,850 ",0-2-6-25,-1,,,Leo Racing Syndicate,56,-1,Power,Biz Bar,Tobougg,TRUE
CALIFORNIA CONCORD(D067),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D067,AUS,6,Bay,Gelding,PP,"$1,444,400 ","$4,434,400 ",3-3-3-23,2,Conghua(02/12/2021),A S Cruz,Chloe Liang Shun Yin,78,73,Fastnet Rock,Miss Concorde,Encosta de Lago,FALSE
GOLDEN SIXTY(C238),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C238,AUS,6,Brown,Gelding,PPG,"$2,707,500 ","$80,633,100 ",18-0-0-19,1,Hong Kong(26/10/2018),K W Lui,Stanley Chan Ka Leung,131,131,Medaglia d'Oro,Gaudeamus,Distorted Humor,FALSE
FURORE(C079),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C079,NZ,7,Bay,Gelding,PP,$0 ,"$36,234,250 ",4-3-4-22,0,Hong Kong(08/10/2021),A S Cruz,Lee Sheung Chau,123,123,Pierro,Stormy Choice,Redoute's Choice,FALSE
EXULTANT(B101),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B101,IRE,-1,Bay,Gelding,PP,,"$83,491,900 ",11-11-5-32,-1,,,Eddie Wong Ming Chak & Wong Leung Sau Hing,124,-1,Teofilo,Contrary,Mark Of Esteem,TRUE
GLORIOUS DRAGON(C120),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C120,IRE,6,Grey,Gelding,PP,"$675,750 ","$12,650,250 ",4-4-3-23,2,Hong Kong(10/09/2021),K W Lui,LWF Family Syndicate,121,122,Teofilo,Tipperary Honor,Highest Honor,FALSE
TIME WARP(A066),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A066,GB,-1,Chestnut,Gelding,PP,,"$39,640,050 ",7-3-4-44,-1,,,Martin Siu Kim Sun,99,-1,Archipenko,Here To Eternity,Stormy Atlantic,TRUE
COLUMBUS COUNTY(C465),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C465,NZ,6,Bay,Gelding,PP,"$570,000 ","$11,446,500 ",2-4-2-19,2,Hong Kong(03/11/2021),C Fownes,"Mr & Mrs Hamen Fan Shi Hoo, Alex Fan Chen Yen and Christina Fan Chen Mun",112,114,Redwood,Spirit Of Sandford,Kilimanjaro,FALSE
PLAYA DEL PUENTE(C492),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C492,IRE,-1,Bay,Gelding,PP,,"$9,179,000 ",1-1-0-16,-1,,,Huang Kai Wen,96,-1,Elzaam,Playamongthestars,Galileo,TRUE
SILVER FIG(B025),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B025,AUS,7,Grey,Gelding,PPG,"$1,368,000 ","$7,063,650 ",7-1-4-22,1,Hong Kong(21/07/2017),A T Millard,Financial Investors Group Syndicate,97,90,Hard Spun,Bonifacio,Even The Score,FALSE
WE THE SOUTH(D149),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D149,AUS,5,Bay,Gelding,PPG,"$1,277,100 ","$5,810,530 ",6-2-1-23,1,Conghua(30/11/2021),F C Lor,"Chan Man Chun, James Mathew Fong, Vincent Wong Ling Sun & Timothy Wong Cheuk Tim",87,81,Your Song,Tonkatsu,Clang,FALSE
RED DESERT(C287),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C287,GER,5,Bay,Gelding,PP,"$84,000 ","$7,086,050 ",4-2-4-29,2,Hong Kong(15/12/2018),J Size,The Hon Ronald Arculli GBM GBS JP & Johanna K J Arculli BBS,91,97,Oasis Dream,Capichera,Shirocco,FALSE
HIGHLAND FORTUNE(C292),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C292,USA,5,Bay,Gelding,PP,"$2,426,250 ","$6,715,600 ",3-5-3-25,1,Hong Kong(17/09/2021),K W Lui,Peter Chu Ka Lok,93,85,Declaration Of War,Pan Dulce,Candy Ride,FALSE
CZARSON(D394),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D394,AUS,5,Chestnut,Gelding,PP,"$288,000 ","$2,916,000 ",1-4-0-19,2,Hong Kong(01/12/2021),P F Yiu,Justin Li Cheng Yan,83,82,Stratum,Wobbly Boots,Show A Heart,FALSE
WILL POWER(D093),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D093,NZ,6,Brown,Gelding,PPG,$0 ,"$7,223,880 ",6-3-2-17,1,Hong Kong(17/11/2021),D J Whyte,Mutual Interest Syndicate,103,103,Power,Lilahjay,Tavistock,FALSE
ENCORE BOY(A177),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A177,AUS,-1,Bay,Gelding,PPG,,"$7,954,850 ",5-7-7-40,-1,,,Joy Plus Luck Syndicate,87,-1,Smart Missile,Miss Bellezza,Flying Spur,TRUE
ELITE PATCH(C193),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C193,JPN,6,Chestnut,Gelding,PP,"$675,100 ","$4,860,150 ",3-4-3-37,2,Hong Kong(03/12/2021),K W Lui,Angela Yeung Kit Ming,72,75,Hard Spun,Toko Yuzuki,Deep Impact,FALSE
HONG KONG BET(C082),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C082,AUS,6,Bay,Gelding,PP,"$188,400 ","$3,214,200 ",2-2-2-22,1,Hong Kong(28/07/2021),W Y So,Wilson Ho & Bruce Lee Sing Keung,75,78,Smart Missile,Dublin Me Bet,O'Reilly,FALSE
SUNNY BOY(A379),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A379,AUS,7,Chestnut,Gelding,PP,"$894,900 ","$4,655,150 ",4-2-1-27,1,Hong Kong(05/11/2021),W Y So,Matthew Wong Leung Pak,83,82,Star Witness,Hilton Head,Fastnet Rock,FALSE
UGLY WARRIOR(B083),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B083,NZ,-1,Chestnut,Gelding,PPG,,"$6,520,300 ",6-1-2-24,-1,,,Just Fantastic Syndicate,81,-1,Swiss Ace,Ugly Betty,High Yield,TRUE
YOUNG LEGEND(B097),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B097,GB,-1,Bay,Gelding,PP,,"$4,881,950 ",4-1-6-29,-1,,,HKJC Racing Club Limited,82,-1,Exceed And Excel,Ivory Gala,Galileo,TRUE
HEALTHY HAPPY(D435),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D435,AUS,5,,,PP,$0 ,"$12,839,000 ",3-1-0-9,0,Hong Kong(04/08/2021),F C Lor,"Sin Tung Hing, Sin Yuk Lok & Sin Yuk San",109,109,Zoustar,Lady Lakshmi,Lonhro,FALSE
RUSSIAN EMPEROR(E198),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E198,IRE,4,Bay,Gelding,PP,"$166,250 ","$8,326,250 ",0-2-0-9,1,Hong Kong(14/07/2021),D J Whyte,Mike Cheung Shun Ching,105,103,Galileo,Atlantic Jewel,Fastnet Rock,FALSE
SHADOW HERO(E056),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E056,AUS,-1,Bay,Gelding,PP,,"$2,053,000 ",0-0-2-5,-1,,,Edmond Lee Man Bun,100,-1,Pierro,Sookie,Casino Prince,TRUE
EXCELLENT PROPOSAL(D386),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D386,AUS,5,Chestnut,Gelding,PP,"$803,250 ","$14,913,250 ",4-2-0-10,2,Hong Kong(14/07/2021),J Size,Kenneth Chung Kin Shu,102,101,Exceed And Excel,Procrastination,Pivotal,FALSE
TOURBILLON DIAMOND(E054),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E054,AUS,5,Bay,Gelding,PP,"$3,469,250 ","$8,392,250 ",2-2-3-12,1,Hong Kong(27/07/2020),C S Shum,"Shum Mak Ling, Jimmy Tang, Bennie Lau Yuk Lung & William Shum Wai Lam",109,99,Olympic Glory,Modave,Montjeu,FALSE
PACKING WALTHAM(D457),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D457,FR,-1,Bay,Gelding,PP,,"$848,000 ",0-1-0-9,-1,,,Edmond Lee Man Bun,90,-1,Wootton Bassett,Baki,Turtle Bowl,TRUE
SKY DARCI(D088),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D088,NZ,5,Bay,Gelding,PPG,"$971,750 ","$24,774,715 ",7-4-2-17,1,Hong Kong(01/09/2021),C Fownes,Jessica Kwan Mun Hang,117,114,Darci Brahma,Strictly Maternal,O'Reilly,FALSE
LUCKY EXPRESS(D026),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D026,AUS,5,,,PP,"$1,795,500 ","$9,438,500 ",2-4-3-15,2,Hong Kong(13/10/2021),J Size,Larry Yung Chi Kin,105,100,Toronado,Il Diamante,Testa Rossa,FALSE
SEA OF LIFE(D428),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D428,AUS,-1,Bay,Gelding,PP,,"$2,063,000 ",2-0-1-10,-1,,,Brian Leung Hung Tak & Sophie Leung Lau Yau Fun,81,-1,Sebring,Life On The Edge,Redoute's Choice,TRUE
ARTHUR'S KINGDOM(E194),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E194,IRE,4,Bay,Gelding,PP,$0 ,"$253,000 ",0-0-1-11,0,Hong Kong(03/12/2021),Y S Tsui,Yau Kwok Fai,66,74,Camelot,Madeira Mist,Grand Lodge,FALSE
DELIGHTFUL LAOS(D321),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D321,IRE,4,Bay,Gelding,PP,$0 ,"$5,285,250 ",3-1-0-16,1,Hong Kong(03/12/2021),A S Cruz,Cheng Keung Fai,90,91,Baltic King,Pepys Tillergirl,Tillerman,FALSE
LUCKY PATCH(D422),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D422,NZ,5,Bay,Gelding,PP,"$6,533,500 ","$13,909,000 ",5-3-3-15,1,Hong Kong(04/05/2020),K W Lui,Patch Syndicate,118,108,El Roca,Gould,Danehill Dancer,FALSE
CONQUEROR(E133),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E133,AUS,5,Bay,Gelding,PP,$0 ,"$693,000 ",0-1-0-6,0,Hong Kong(17/11/2021),D A Hayes,Charles Chan Sing Chuk,82,82,Fastnet Rock,Diademe,Savabeel,FALSE
SMILING TIME(E235),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E235,SAF,5,Bay,Gelding,PP,$0 ,$0 ,0-0-0-5,0,Hong Kong(03/10/2020),K H Ting,Fung Kok Po & Jason Fung,73,73,Oratorio,Little Jet,Jet Master,FALSE
MAXIMUS(D456),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D456,GER,4,Chestnut,Gelding,PP,$0 ,"$1,067,000 ",0-1-2-8,0,Hong Kong(02/06/2020),A T Millard,Tony Yue Kwok Leung,83,83,Ivawood,Coco Demure,Titus Livius,FALSE
TEMPEST EXPRESS(D426),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D426,NZ,5,Bay,Gelding,PP,"$550,750 ","$2,493,250 ",2-0-2-13,2,Hong Kong(28/05/2021),J Size,Andy Yung Ming Tai,76,78,Proisir,Pemba Nepali,Domesday,FALSE
FLAGSHIP GLORY(E190),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E190,GB,4,Chestnut,Gelding,PP,$0 ,"$1,610,500 ",1-1-2-7,0,Conghua(03/08/2021),F C Lor,Kwok Chan Yiu,83,83,Australia,Azenzar,Danehill Dancer,FALSE
BELUGA(D105),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D105,NZ,5,Bay,Gelding,PPG,"$456,550 ","$4,290,480 ",4-2-5-14,1,Hong Kong(13/10/2021),D J Hall,Ngai Man & Amy Wang Hong,82,80,Tavistock,Prestigious Miss,Written Tycoon,FALSE
STOICISM(E223),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E223,IRE,4,Bay,Gelding,PP,"$180,550 ","$495,550 ",0-0-2-10,0,Hong Kong(03/10/2020),D E Ferraris,Wong Chung Hin & Arnold Wong Chi Chiu,65,63,Dandy Man,Hidden Belief,Holy Roman Emperor,FALSE
LEWIS(E173),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E173,AUS,5,Bay,Gelding,PP,$0 ,"$382,500 ",0-1-0-8,0,Hong Kong(27/10/2021),Y S Tsui,Irene Chen & Johnson Chen,67,69,Fastnet Rock,Sunday Joy,Sunday Silence,FALSE
PRIME MINISTER(D288),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D288,NZ,6,Bay,Gelding,PP,"$345,400 ","$675,400 ",0-2-0-9,1,Hong Kong(19/11/2021),P F Yiu,Sayyid Syndicate,68,67,Makfi,Khagan,Viking Ruler,FALSE
PERFECT PAIR(C027),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C027,NZ,7,Bay,Gelding,PPG,$0 ,"$2,659,360 ",3-1-3-24,1,Hong Kong(26/11/2021),K H Ting,"Sherman Ting Wing Cheung, David Ting Chi Ho, Joyce Ting Tung Sum & Tina Ting Tung Yan",65,65,Darci Brahma,Minori Express,Green Line Express,FALSE
WINNING FOR ALL(D391),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D391,AUS,-1,Chestnut,Gelding,PP,,"$1,644,950 ",1-1-1-15,-1,,,So Kai Sing,73,-1,Shooting To Win,Victory Cry,General Nediym,TRUE
TELECOM FIGHTERS(D482),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D482,AUS,5,,,PP,"$2,448,000 ","$6,142,000 ",4-3-3-18,1,Hong Kong(29/06/2020),Y S Tsui,Telecom Brothers Syndicate,96,82,The Brothers War,Moorings Capital,Song Of Tara,FALSE
SEVEN HEAVENS(B089),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B089,GB,7,Bay,Gelding,PP,"$989,100 ","$5,173,650 ",3-5-2-48,1,Hong Kong(03/12/2021),C Fownes,Edmond Siu Kim Ping,74,67,Frankel,Heaven Sent,Pivotal,FALSE
DIAMOND BRILLIANT(B372),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B372,AUS,7,Bay,Gelding,ISG,"$1,420,850 ","$6,195,950 ",4-5-10-30,2,Hong Kong(10/09/2021),T P Yung,Mr & Mrs Jimmy Tang,78,69,Not A Single Doubt,Aringarosa,Snippets,FALSE
STAR OF YUEN LONG(C303),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C303,NZ,6,Brown,Gelding,PP,"$94,200 ","$2,477,750 ",1-3-1-28,3,Hong Kong(22/12/2018),K L Man,Friend of Yuen Long Merchants Assn Syndicate,62,66,Makfi,C'Mon Cuba,Thorn Park,FALSE
KA YING EXCELLENT(C526),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C526,IRE,5,Bay,Gelding,ISG,$0 ,"$3,466,140 ",2-4-5-22,0,Conghua(07/10/2021),T P Yung,Leung Shek Kong,69,69,Holy Roman Emperor,Musical Rain,Val Royal,FALSE
MERIDIAN GENIUS(C067),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C067,AUS,6,Grey,Gelding,PPG,"$54,950 ","$3,199,540 ",2-5-1-25,1,Hong Kong(06/08/2018),A T Millard,Meridian Racing Syndicate,58,63,Unencumbered,More Than Pronto,More Than Ready,FALSE
WONDER WIN(C418),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C418,AUS,6,Bay,Gelding,ISG,$0 ,"$907,500 ",2-0-0-15,0,Hong Kong(16/03/2019),L Ho,Super Friend Syndicate,38,38,Pierro,Nataya Rose,Canny Lad,FALSE
GOOD DAYS(A333),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A333,AUS,-1,Bay,Gelding,ISG,,"$3,700,955 ",3-7-3-51,-1,,,Chung Kit Leung,38,-1,Artie Schiller,Vintage Rock,Thunder Gulch,TRUE
FORTUNE PATROL(A245),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A245,IRE,7,Bay,Gelding,PP,$0 ,"$1,833,855 ",2-2-6-48,2,Hong Kong(21/01/2017),A T Millard,Alan Chan Yau Yuet & Chris Chan Cheong Hoi,26,27,Rip Van Winkle,Gwyllion,Red Ransom,FALSE
JOY N FUN LEGEND(D012),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D012,NZ,-1,Bay,Gelding,PPG,,"$255,000 ",0-1-0-19,-1,,,"Johnny Wong Chun Nam, Nancy Wong, Maizie Wong & Wong Chi Poh",20,-1,Shocking,Gin Player,Defensive Play,TRUE
GENERAL DINO(A193),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A193,FR,-1,Bay,Gelding,PP,,"$3,251,700 ",3-3-4-53,-1,,,Kam Chi Tat,19,-1,Doctor Dino,Arthurs Princess,Monashee Mountain,TRUE
RIGHTEOUS WIN(D146),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D146,AUS,5,Bay,Gelding,PPG,"$89,700 ","$160,950 ",0-0-1-15,0,Hong Kong(14/05/2020),P F Yiu,Andrew Kelvin Yu Wai Kit & Yu Kwok Chun,22,25,Dissident,Horkins Nancy,Made Of Gold,FALSE
SHINEALOT(C046),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C046,FR,6,Bay,Gelding,PPG,"$54,600 ","$1,179,180 ",0-4-3-32,1,Hong Kong(12/05/2021),P O'Sullivan,HK Football Club Horse Racing Syndicate,21,24,Siyouni,Doubrovska,Vettori,FALSE
GREAT SMART(C319),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C319,AUS,-1,Bay,Gelding,PP,,"$1,254,125 ",2-2-1-29,-1,,,"Joe Ma Tin Chung, Ray Ma Tin Ming & Wilson Law Chi Yin",27,-1,Fastnet Rock,Pear Tart,Dehere,TRUE
THE JOY OF GIVING(A249),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A249,IRE,-1,Bay,Gelding,PP,,"$2,354,925 ",2-6-5-46,-1,,,The Joy of Giving Syndicate,21,-1,Thewayyouare,Vera Mont,Danehill Dancer,TRUE
SANGRIA(A065),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A065,SPA,-1,Bay,Gelding,PP,,"$2,334,255 ",1-3-4-43,-1,,,Connie Siu Kim Ying,34,-1,American Post,Noozhah,Singspiel,TRUE
LUCKY VICTOR(C514),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C514,AUS,5,Brown,Gelding,PPG,"$581,100 ","$1,053,600 ",2-0-1-17,1,Hong Kong(26/11/2021),K H Ting,Lucky Champions Syndicate,31,26,Champions Gallery,Images,Fusaichi Pegasus,FALSE
PLANET FLYER(D224),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D224,AUS,-1,Bay,Gelding,PPG,,$0 ,0-0-0-8,-1,,,Planet Racing Syndicate,19,-1,Rothesay,Decibel,Bernardini,TRUE
RIGHT HONOURABLE(A164),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A164,IRE,7,Bay,Gelding,PP,"$94,200 ","$4,597,985 ",5-2-3-46,1,Hong Kong(22/10/2016),R Gibson,Yan Ming,63,66,Famous Name,Agnetha,Big Shuffle,FALSE
THUNDER STOMP(V279),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2015_V279,AUS,-1,Bay,Gelding,PP,,"$6,965,996 ",5-5-9-79,-1,,,Pui Kwan Kay & Raymond Chu Yuet Chung,38,-1,Fastnet Rock,Queen Of Troy,Storm Cat,TRUE
KIRAM(T093),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2014_T093,FR,-1,Bay,Gelding,PP,,"$6,236,040 ",4-9-8-73,-1,,,06/07 David Ferraris Trainer Syndicate,47,-1,Elusive City,King Luna,King's Best,TRUE
SUPERBELLA(D128),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D128,GB,5,Bay,Gelding,PP,$0 ,"$1,545,000 ",2-0-0-18,1,Conghua(25/11/2021),F C Lor,Elizabeth Lee Ho Ling,67,69,Passing Glance,Lizzie Tudor,Tamayuz,FALSE
BRAVE KING(D132),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D132,IRE,-1,Chestnut,Gelding,PP,,"$665,750 ",0-1-1-19,-1,,,Lianne Lam & Matthew Lam Kin Hong,48,-1,Zoffany,Ban Draiocht,Desert Sun,TRUE
KING DRAGON(C437),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C437,NZ,5,Brown,Gelding,PPG,"$62,400 ","$2,063,128 ",1-2-6-23,2,Hong Kong(28/07/2021),K L Man,Peter Chu Ka Lok,51,52,Savabeel,Miss Montjeu,Montjeu,FALSE
OH BRAVO(E037),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E037,AUS,5,Bay,Gelding,PPG,"$62,400 ","$282,400 ",0-1-0-10,0,Hong Kong(03/12/2021),W Y So,"Irene Leung Suk Yin, Gary Lau Sun Tao & Ronald Lau Sun Ting",38,40,Smart Missile,Clean Sweep,End Sweep,FALSE
HAPPY WARRIOR(A313),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A313,AUS,-1,Brown,Gelding,ISG,,"$3,467,715 ",3-6-2-42,-1,,,"Brian Leung Hung Tak, Sophie Leung Lau Yau Fun, Nisa Bernice Leung Wing Yu & Jeffrey Leung Kei Sin",40,-1,More Than Ready,Zingaling,Redoute's Choice,TRUE
LUCKY DIAMOND(D446),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D446,NZ,5,Bay,Gelding,PPG,"$1,305,200 ","$1,352,700 ",2-0-1-10,1,Hong Kong(24/11/2021),K H Ting,Stephen Chan Pui Yan,50,40,Power,Diamond Babe,Stravinsky,FALSE
WIND GLIDER(C433),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C433,AUS,-1,Grey,Gelding,PP,,"$137,750 ",0-0-0-14,-1,,,Buddies Racing Syndicate,51,-1,The Factor,Letmebe,Encosta de Lago,TRUE
A A AGILITY(D466),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D466,NZ,6,Bay,Gelding,PP,$0 ,$0 ,0-0-0-8,1,Hong Kong(08/06/2020),L Ho,Focuson Syndicate,48,56,O'Reilly,Music,Pins,FALSE
ALEE KING PRAWN(D508),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D508,AUS,5,Bay,Gelding,ISG,"$13,650 ","$48,650 ",0-0-0-8,1,Conghua(09/11/2021),K H Ting,Lau Sak Hong & Dr Daniel Lee Tin Chak,38,42,Hinchinbrook,Issy Rose,Magic Albert,FALSE
SOLAR WAI WAI(C111),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C111,AUS,6,Brown,Gelding,PPG,"$276,000 ","$8,823,650 ",6-3-2-29,1,Hong Kong(03/12/2021),F C Lor,Ho Hui Wing Ka & Ho Siu Kong,89,90,Snitzel,Cape Princess,Cape Cross,FALSE
FAST MOST FURIOUS(A165),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A165,IRE,8,Chestnut,Gelding,PP,"$693,000 ","$12,472,700 ",5-7-7-41,2,Hong Kong(26/05/2021),D J Hall,CAAF Syndicate,102,100,Lope de Vega,Al Basar,Sahm,FALSE
THE ROCK(D187),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D187,GB,5,Chestnut,Gelding,PP,"$782,250 ","$6,706,000 ",3-5-3-20,2,Hong Kong(22/10/2021),C Fownes,Eddie Junior Yau,95,97,Dutch Art,Barynya,Pivotal,FALSE
STAR SHINE(B163),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2017_B163,AUS,-1,Chestnut,Gelding,PP,,"$7,890,700 ",4-2-7-29,-1,,,Sunny Bright Syndicate,94,-1,Magic Albert,Kvarena,Arena,TRUE
MAGNIFICENT(C121),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C121,GB,6,Bay,Gelding,PP,$0 ,"$5,324,800 ",3-7-0-40,1,Conghua(02/12/2021),K H Ting,Ting Ping Sing & Sherman Ting Wing Cheung,74,80,Zebedee,Barathea Dancer,Barathea,FALSE
GENERAL'S DELIGHT(D022),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D022,AUS,-1,Bay,Gelding,PP,,"$2,982,250 ",1-0-1-13,-1,,,Mike Cheung Shun Ching,86,-1,Fastnet Rock,Miss Jakeo,Unbridled's Song,TRUE
BERLIN TANGO(E120),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E120,GB,4,Bay,Gelding,PP,"$276,000 ","$914,000 ",0-0-3-10,2,Conghua(23/11/2021),A S Cruz,Siu Pak Kwan,87,88,Dansili,Fantasia,Sadler's Wells,FALSE
SUNSHINE WARRIOR(C360),https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2018_C360,AUS,7,Bay,Gelding,PPG,"$672,000 ","$5,957,250 ",5-3-2-30,1,Hong Kong(03/12/2021),A S Cruz,Jenny Tam Yuk Ching,83,83,Pierro,Keep The Peace,Keeper,FALSE
